EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,StockOptionLevel,PercentSalaryHike,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,BusinessTravel,OverTime,NumCompaniesWorked,JobInvolvement,Attrition
EMP004289,23,Female,Single,4,Technical Degree,R&D,Research Scientist,1,3,3,3,0,3366,1,13,6,3,3,3,2,3,2,Travel_Frequently,Yes,0,3,0
EMP004290,39,Male,Married,5,Marketing,Sales,Manager,2,2,1,0,1,5777,0,8,15,1,4,3,4,2,4,Travel_Rarely,Yes,2,3,0
EMP004291,21,Female,Single,4,Marketing,Operations,Operations Manager,1,3,3,2,3,4367,0,9,14,3,4,3,3,2,5,Non-Travel,No,1,3,0
EMP004292,32,Female,Married,4,Marketing,Marketing,Marketing Manager,1,8,1,1,0,5487,0,12,9,3,2,2,3,3,3,Travel_Frequently,No,1,1,0
EMP004293,29,Female,Married,2,Life Sciences,IT,Manager,2,0,0,0,0,4550,1,14,6,3,2,2,1,3,4,Travel_Rarely,Yes,1,3,0
EMP004294,24,Female,Single,4,Technical Degree,Sales,Sales Executive,1,0,0,0,0,3707,0,16,6,3,3,3,3,4,4,Travel_Rarely,No,4,4,0
EMP004295,21,Male,Single,3,Medical,Operations,Operations Specialist,2,3,3,1,0,6024,1,11,8,2,3,3,3,4,0,Travel_Rarely,No,0,4,0
EMP004296,36,Male,Married,4,Marketing,Marketing,Marketing Manager,4,0,0,0,0,14241,3,10,10,3,4,3,3,3,3,Travel_Frequently,No,5,3,0
EMP004297,26,Female,Single,3,Marketing,R&D,Research Director,1,1,1,0,1,2708,1,7,5,2,4,3,4,3,3,Non-Travel,No,0,3,0
EMP004298,34,Female,Married,4,Technical Degree,IT,Data Scientist,2,9,3,2,1,6523,1,16,6,3,3,4,1,3,2,Travel_Rarely,No,1,1,0
EMP004299,19,Male,Single,3,Medical,Operations,Operations Manager,2,1,1,0,0,5506,0,14,6,3,1,4,4,3,3,Travel_Rarely,No,1,4,0
EMP004300,36,Female,Married,4,Medical,R&D,Laboratory Technician,3,2,2,1,1,6609,0,12,17,4,3,2,4,3,2,Non-Travel,No,2,2,0
EMP004301,37,Female,Married,2,Medical,Sales,Manager,2,0,0,0,0,4496,0,14,8,3,3,3,1,1,4,Travel_Rarely,No,5,1,0
EMP004302,31,Female,Married,3,Technical Degree,Marketing,Marketing Specialist,2,4,1,1,0,4874,0,15,4,2,4,2,1,3,4,Travel_Frequently,No,0,1,0
EMP004303,24,Female,Married,3,Medical,R&D,Research Scientist,1,0,0,0,0,2823,0,12,7,4,2,4,1,1,4,Travel_Rarely,No,2,3,0
EMP004304,26,Female,Single,4,Life Sciences,Operations,Operations Manager,3,4,1,1,0,8517,1,16,3,2,3,3,3,2,2,Travel_Rarely,Yes,1,3,0
EMP004305,29,Female,Married,4,Human Resources,HR,Human Resources,2,6,4,1,2,8295,0,19,7,3,1,3,1,3,3,Travel_Frequently,Yes,0,4,0
EMP004306,28,Female,Single,5,Medical,Sales,Sales Representative,2,10,0,0,0,7199,0,21,20,4,3,4,1,3,2,Non-Travel,No,0,1,0
EMP004307,25,Male,Married,4,Life Sciences,R&D,Laboratory Technician,3,4,1,0,0,7061,0,6,13,3,1,1,4,3,1,Travel_Rarely,No,0,2,0
EMP004308,37,Male,Married,3,Technical Degree,IT,Data Scientist,3,2,2,0,2,8592,0,15,13,3,2,3,2,3,4,Travel_Rarely,Yes,0,1,0
EMP004309,23,Male,Married,4,Technical Degree,Sales,Sales Representative,1,5,0,0,0,2855,0,17,14,3,3,3,3,3,1,Travel_Rarely,No,1,4,0
EMP004310,37,Male,Single,3,Marketing,R&D,Manager,4,4,4,0,4,14204,1,8,7,3,3,4,3,4,1,Non-Travel,No,6,3,0
EMP004311,25,Male,Single,2,Marketing,Sales,Sales Executive,2,2,2,0,0,6041,0,8,8,3,4,2,4,3,2,Travel_Rarely,Yes,0,1,1
EMP004312,30,Female,Single,4,Life Sciences,HR,Manager,1,1,1,0,0,2552,0,12,7,4,2,2,3,3,6,Travel_Rarely,Yes,0,2,0
EMP004313,35,Female,Married,2,Medical,Operations,Operations Manager,3,1,1,0,1,8718,2,16,14,2,2,1,4,3,1,Travel_Rarely,Yes,0,3,0
EMP004314,23,Male,Single,2,Life Sciences,HR,Manager,1,0,0,0,0,2875,0,19,5,4,3,3,3,3,2,Travel_Rarely,No,2,1,0
EMP004315,24,Female,Single,4,Medical,IT,Software Engineer,2,0,0,0,0,4408,0,7,34,3,2,1,3,2,5,Non-Travel,Yes,3,2,0
EMP004316,26,Male,Married,4,Marketing,R&D,Manager,1,0,0,0,0,3659,0,12,1,1,4,4,4,3,7,Travel_Rarely,No,0,4,0
EMP004317,29,Male,Single,4,Medical,HR,Human Resources,2,1,1,0,1,4832,0,13,12,4,4,2,3,2,3,Travel_Rarely,Yes,0,3,1
EMP004318,42,Female,Married,3,Marketing,R&D,Research Director,2,3,1,0,1,5834,0,12,8,4,4,3,3,3,2,Travel_Frequently,Yes,1,3,0
EMP004319,19,Male,Single,5,Marketing,IT,Software Engineer,1,0,0,0,0,2843,0,15,6,1,3,2,1,3,1,Travel_Rarely,No,0,2,0
EMP004320,25,Female,Single,4,Medical,Marketing,Marketing Specialist,2,7,3,0,3,7434,1,12,15,2,4,2,1,3,2,Travel_Rarely,Yes,9,3,0
EMP004321,27,Male,Married,4,Life Sciences,IT,Manager,3,0,0,0,0,7684,0,11,2,4,4,4,2,3,6,Travel_Rarely,No,3,2,0
EMP004322,32,Male,Married,4,Life Sciences,Operations,Operations Manager,2,14,0,0,0,7305,0,8,7,3,3,4,3,3,1,Travel_Rarely,No,0,3,0
EMP004323,27,Female,Single,4,Life Sciences,IT,Software Engineer,3,0,0,0,0,7990,1,14,5,4,3,2,4,4,2,Travel_Rarely,No,0,2,0
EMP004324,21,Male,Married,2,Technical Degree,Sales,Manager,1,3,1,1,1,3016,1,15,1,3,1,4,1,4,1,Travel_Rarely,Yes,0,3,0
EMP004325,27,Female,Married,4,Technical Degree,R&D,Manager,2,1,0,0,0,6642,0,11,2,4,4,2,1,4,3,Travel_Rarely,No,3,3,0
EMP004326,23,Male,Married,4,Technical Degree,Marketing,Marketing Specialist,1,5,5,1,5,4666,0,12,5,3,4,2,3,1,1,Travel_Frequently,Yes,1,2,0
EMP004327,35,Female,Married,3,Marketing,Operations,Operations Specialist,2,3,0,0,0,5439,0,9,18,1,4,2,1,2,0,Travel_Rarely,No,0,2,0
EMP004328,42,Female,Married,4,Medical,R&D,Manager,2,0,0,0,0,4417,1,11,2,2,1,4,3,3,1,Travel_Rarely,No,2,4,0
EMP004329,29,Female,Married,4,Technical Degree,IT,Software Engineer,1,1,0,0,0,2983,1,14,28,1,2,3,4,3,0,Travel_Rarely,No,3,3,0
EMP004330,21,Male,Married,4,Marketing,R&D,Laboratory Technician,1,3,3,0,0,3090,0,13,5,4,1,3,3,3,1,Travel_Frequently,No,2,1,0
EMP004331,22,Male,Married,3,Life Sciences,Sales,Sales Representative,1,1,1,1,1,2927,0,13,5,4,3,2,3,4,3,Travel_Rarely,Yes,2,3,1
EMP004332,25,Female,Married,2,Other,Marketing,Marketing Specialist,3,2,0,0,0,7721,1,12,4,2,1,3,3,3,0,Travel_Frequently,Yes,2,3,1
EMP004333,38,Male,Married,3,Life Sciences,Operations,Operations Manager,3,0,0,0,0,6552,0,11,13,2,4,4,3,2,3,Travel_Frequently,Yes,0,2,0
EMP004334,22,Male,Single,4,Marketing,R&D,Laboratory Technician,1,1,1,1,1,3699,0,21,7,3,3,4,3,2,3,Travel_Rarely,No,1,2,0
EMP004335,21,Female,Single,3,Marketing,Sales,Sales Executive,1,1,0,0,0,3149,0,14,3,3,3,4,1,3,4,Travel_Frequently,No,1,1,1
EMP004336,19,Female,Married,1,Technical Degree,IT,Software Engineer,1,1,1,0,1,3427,0,17,7,4,3,1,4,4,1,Travel_Rarely,No,1,3,0
EMP004337,29,Male,Married,5,Other,R&D,Research Scientist,2,3,2,1,0,5363,0,11,6,2,2,3,4,3,4,Travel_Rarely,Yes,7,1,1
EMP004338,21,Male,Single,3,Other,Sales,Manager,1,0,0,0,0,2503,1,15,3,3,3,2,1,2,5,Travel_Rarely,No,1,3,0
EMP004339,21,Female,Single,4,Marketing,Sales,Sales Representative,1,3,0,0,0,3368,0,13,7,4,3,2,4,1,1,Travel_Rarely,No,0,2,0
EMP004340,37,Female,Married,5,Technical Degree,Sales,Sales Representative,4,4,1,1,1,11670,2,13,12,2,3,1,2,3,1,Travel_Rarely,No,1,2,0
EMP004341,30,Female,Married,4,Life Sciences,IT,Data Scientist,2,1,0,0,0,5917,0,15,1,3,2,3,2,3,3,Travel_Frequently,No,2,3,0
EMP004342,31,Male,Single,4,Medical,R&D,Research Scientist,2,1,1,1,1,6186,0,15,14,3,3,4,3,3,1,Travel_Rarely,Yes,0,3,0
EMP004343,23,Male,Single,5,Other,Sales,Sales Executive,1,5,2,1,0,3424,0,12,3,2,3,2,4,3,2,Travel_Frequently,No,0,2,0
EMP004344,38,Male,Married,5,Medical,Marketing,Marketing Specialist,2,5,1,1,1,5892,0,8,7,3,2,3,2,3,2,Travel_Frequently,Yes,0,3,0
EMP004345,35,Female,Married,4,Life Sciences,Operations,Operations Specialist,3,8,6,2,0,9558,0,14,17,3,4,1,3,3,2,Travel_Frequently,No,0,2,1
EMP004346,28,Male,Married,3,Life Sciences,Sales,Sales Representative,3,1,1,0,0,7537,0,14,3,3,3,2,4,3,5,Travel_Rarely,No,1,3,1
EMP004347,22,Female,Single,3,Medical,Sales,Sales Representative,1,4,0,0,0,3626,0,13,5,2,3,2,4,2,4,Non-Travel,No,1,3,0
EMP004348,39,Female,Married,4,Life Sciences,HR,Manager,2,0,0,0,0,5005,1,10,10,1,4,4,2,4,3,Travel_Frequently,No,9,4,0
EMP004349,21,Female,Single,5,Medical,Sales,Manager,1,3,0,0,0,3045,0,13,7,3,2,3,3,3,1,Non-Travel,No,2,3,1
EMP004350,29,Male,Single,4,Medical,Sales,Sales Executive,2,1,1,1,1,5317,0,16,28,2,2,2,3,4,4,Travel_Rarely,No,3,2,0
EMP004351,20,Female,Single,4,Medical,R&D,Manager,1,2,1,0,1,3557,0,14,4,3,3,2,3,2,4,Non-Travel,Yes,1,3,0
EMP004352,41,Female,Married,3,Life Sciences,Operations,Operations Manager,4,13,0,0,0,12385,2,14,11,4,3,4,3,3,5,Travel_Frequently,Yes,0,4,0
EMP004353,27,Male,Single,3,Other,Operations,Operations Specialist,2,3,3,2,1,6649,0,13,6,4,3,1,1,4,0,Non-Travel,No,0,4,0
EMP004354,21,Male,Single,1,Technical Degree,IT,Software Engineer,1,1,1,1,1,3147,0,13,1,3,2,2,2,3,1,Travel_Rarely,Yes,1,4,1
EMP004355,20,Female,Married,4,Marketing,IT,Manager,1,0,0,0,0,3611,0,14,14,2,2,1,3,3,2,Travel_Rarely,No,1,3,0
EMP004356,36,Male,Divorced,3,Marketing,IT,Manager,2,5,5,2,2,6128,0,8,3,3,4,3,4,1,4,Travel_Rarely,No,2,3,0
EMP004357,24,Male,Single,3,Medical,R&D,Research Scientist,1,4,1,1,0,3793,0,9,19,2,1,4,4,3,1,Travel_Rarely,Yes,2,3,0
EMP004358,19,Male,Single,4,Technical Degree,R&D,Research Director,1,1,1,0,0,3643,1,16,1,3,3,2,2,3,6,Travel_Rarely,No,2,1,0
EMP004359,26,Male,Single,2,Other,HR,Manager,1,8,0,0,0,4731,1,5,2,3,3,3,3,1,2,Non-Travel,No,1,3,0
EMP004360,47,Female,Married,5,Life Sciences,IT,Manager,4,19,6,3,1,13563,2,13,14,3,2,3,2,3,3,Travel_Rarely,No,0,2,0
EMP004361,25,Female,Single,1,Life Sciences,Sales,Manager,2,6,0,0,0,6267,0,11,6,1,4,2,2,4,1,Travel_Rarely,No,4,2,0
EMP004362,46,Female,Married,5,Technical Degree,Sales,Sales Representative,4,1,0,0,0,13015,1,11,9,2,4,2,3,4,0,Non-Travel,No,9,3,0
EMP004363,41,Female,Married,3,Life Sciences,Operations,Operations Specialist,3,14,0,0,0,10004,2,10,15,2,4,3,2,3,2,Travel_Frequently,No,2,3,0
EMP004364,31,Female,Single,2,Other,R&D,Research Director,1,2,1,1,1,3974,0,10,17,2,1,4,1,2,2,Travel_Rarely,Yes,0,1,0
EMP004365,23,Female,Married,4,Technical Degree,R&D,Laboratory Technician,1,0,0,0,0,2891,0,16,19,3,1,3,3,4,5,Travel_Frequently,No,1,2,1
EMP004366,32,Male,Married,5,Medical,R&D,Research Scientist,1,1,1,1,1,3277,0,15,0,2,2,3,1,2,3,Travel_Frequently,No,1,4,0
EMP004367,26,Female,Married,3,Medical,R&D,Manager,2,8,0,0,0,6534,0,8,4,2,3,3,3,3,0,Non-Travel,No,1,4,0
EMP004368,30,Male,Divorced,4,Technical Degree,Sales,Sales Executive,2,1,0,0,0,5901,0,13,2,3,3,3,4,2,4,Travel_Rarely,No,2,1,0
EMP004369,23,Male,Single,5,Life Sciences,Sales,Sales Representative,1,2,0,0,0,3771,0,12,26,4,3,4,1,3,3,Travel_Rarely,No,0,1,0
EMP004370,24,Male,Married,3,Other,HR,Manager,1,1,1,1,1,3143,0,19,12,3,4,4,3,3,3,Travel_Rarely,No,4,2,0
EMP004371,32,Male,Single,4,Life Sciences,Sales,Sales Executive,2,0,0,0,0,4373,0,14,1,3,3,2,1,1,2,Travel_Rarely,Yes,1,3,1
EMP004372,30,Male,Single,3,Human Resources,HR,Human Resources,3,4,1,1,1,7327,2,12,18,4,4,2,3,3,3,Travel_Rarely,Yes,3,3,0
EMP004373,19,Male,Single,3,Life Sciences,Sales,Manager,1,1,0,0,0,3028,0,11,19,3,3,4,4,1,2,Travel_Frequently,Yes,2,4,0
EMP004374,34,Female,Married,3,Technical Degree,Sales,Manager,2,7,1,1,1,6456,1,11,5,2,3,4,3,3,3,Travel_Rarely,No,3,2,0
EMP004375,27,Male,Single,3,Life Sciences,Marketing,Marketing Manager,2,2,0,0,0,5265,0,8,10,3,4,2,2,3,1,Travel_Rarely,Yes,1,3,0
EMP004376,23,Female,Single,1,Medical,IT,Manager,1,0,0,0,0,2877,0,18,9,2,4,3,4,4,0,Travel_Rarely,No,0,2,0
EMP004377,37,Female,Single,3,Marketing,IT,Software Engineer,4,5,3,2,3,11572,3,6,2,1,4,3,3,3,3,Travel_Rarely,No,2,1,0
EMP004378,26,Male,Married,3,Life Sciences,Sales,Sales Executive,2,8,0,0,0,5469,0,6,7,1,3,4,3,2,2,Travel_Rarely,Yes,2,2,0
EMP004379,27,Male,Married,4,Medical,Sales,Sales Executive,1,0,0,0,0,2949,0,17,3,2,3,4,3,3,1,Non-Travel,No,0,3,0
EMP004380,34,Female,Married,4,Medical,IT,Data Scientist,2,1,1,0,0,4397,0,15,9,4,2,2,2,3,2,Travel_Rarely,No,1,4,0
EMP004381,26,Male,Married,4,Medical,Sales,Sales Executive,1,1,1,0,1,3204,0,16,18,2,1,3,4,3,0,Non-Travel,Yes,1,2,0
EMP004382,19,Female,Married,3,Marketing,IT,Data Scientist,2,1,1,0,0,5400,0,15,8,3,2,4,1,3,2,Travel_Rarely,Yes,0,1,0
EMP004383,22,Female,Single,5,Technical Degree,HR,Manager,1,3,1,0,1,4139,0,14,22,2,1,1,2,2,1,Travel_Rarely,Yes,1,3,1
EMP004384,35,Male,Divorced,3,Life Sciences,IT,Data Scientist,4,6,2,1,2,12241,3,13,10,1,3,3,4,4,4,Travel_Frequently,No,0,2,0
EMP004385,21,Male,Single,3,Life Sciences,HR,Manager,2,0,0,0,0,3972,0,16,17,4,3,2,2,3,2,Non-Travel,Yes,0,3,0
EMP004386,31,Male,Married,4,Medical,R&D,Research Director,2,8,0,0,0,6340,1,15,15,4,1,2,2,4,3,Travel_Rarely,Yes,1,2,0
EMP004387,30,Female,Married,4,Other,R&D,Laboratory Technician,2,12,0,0,0,7470,0,8,15,2,1,4,3,3,6,Travel_Frequently,No,2,3,0
EMP004388,31,Female,Married,1,Other,IT,Software Engineer,1,0,0,0,0,3530,0,11,6,3,3,3,3,3,2,Travel_Rarely,No,0,3,0
EMP004389,27,Female,Married,3,Marketing,IT,Software Engineer,2,3,1,0,0,6400,0,13,5,2,4,3,1,3,4,Travel_Frequently,Yes,5,2,0
EMP004390,22,Male,Married,4,Other,Sales,Sales Executive,1,4,0,0,0,3695,1,11,9,3,1,1,4,4,5,Travel_Frequently,Yes,0,4,1
EMP004391,26,Male,Single,3,Technical Degree,R&D,Research Scientist,2,3,3,3,0,5341,1,8,33,3,3,3,3,2,1,Non-Travel,No,0,4,0
EMP004392,26,Male,Married,3,Life Sciences,R&D,Research Scientist,2,4,1,0,1,4840,0,17,11,4,3,3,1,4,4,Travel_Frequently,No,0,1,0
EMP004393,39,Female,Married,5,Life Sciences,HR,Human Resources,3,12,7,0,0,9833,0,20,7,2,2,3,3,3,0,Travel_Rarely,No,0,3,0
EMP004394,34,Male,Single,2,Medical,Sales,Sales Representative,2,3,2,2,0,5917,1,5,6,2,1,3,2,3,2,Travel_Frequently,No,1,3,0
EMP004395,22,Male,Single,4,Life Sciences,Operations,Operations Manager,2,1,0,0,0,6123,0,8,10,3,3,4,1,4,3,Non-Travel,No,1,4,0
EMP004396,33,Female,Married,3,Marketing,R&D,Manager,2,6,0,0,0,6654,1,13,25,4,3,4,3,3,1,Non-Travel,No,2,2,0
EMP004397,20,Female,Single,2,Marketing,Marketing,Marketing Specialist,2,2,0,0,0,4891,0,5,14,1,2,4,3,3,1,Travel_Rarely,No,0,2,0
EMP004398,30,Female,Single,3,Marketing,IT,Manager,3,1,1,0,1,6473,1,18,11,1,4,3,2,2,3,Travel_Frequently,No,4,3,0
EMP004399,29,Male,Single,4,Life Sciences,Sales,Sales Executive,1,1,0,0,0,3290,1,18,8,3,3,4,4,4,3,Non-Travel,Yes,0,3,0
EMP004400,23,Male,Single,1,Technical Degree,Sales,Manager,1,0,0,0,0,2809,1,14,2,1,3,4,3,4,3,Travel_Rarely,Yes,1,2,1
EMP004401,20,Female,Married,4,Medical,Marketing,Marketing Manager,1,2,2,0,0,3625,0,12,13,3,2,3,2,2,0,Travel_Rarely,No,1,3,0
EMP004402,23,Female,Single,5,Medical,R&D,Manager,1,4,1,0,0,3415,0,10,16,3,1,1,3,4,1,Travel_Rarely,No,1,4,0
EMP004403,23,Male,Single,4,Human Resources,Sales,Manager,1,5,2,0,0,4731,0,9,11,4,2,2,4,1,0,Non-Travel,No,0,3,0
EMP004404,23,Male,Single,3,Life Sciences,Operations,Operations Manager,1,5,1,0,1,3787,1,8,6,4,2,3,1,3,3,Travel_Rarely,No,1,4,0
EMP004405,33,Male,Married,2,Medical,R&D,Manager,1,0,0,0,0,3693,1,17,1,4,3,3,4,3,5,Travel_Rarely,Yes,0,2,0
EMP004406,19,Female,Married,3,Technical Degree,R&D,Manager,2,1,0,0,0,5699,0,16,10,4,3,3,3,2,1,Non-Travel,No,1,4,0
EMP004407,37,Male,Married,3,Other,R&D,Laboratory Technician,4,1,0,0,0,13147,3,16,12,3,2,3,3,1,2,Travel_Rarely,No,1,3,0
EMP004408,22,Female,Single,5,Life Sciences,IT,Manager,1,3,3,1,1,3115,0,18,8,1,3,3,4,2,1,Travel_Rarely,No,0,4,1
EMP004409,30,Female,Married,5,Technical Degree,Sales,Sales Executive,2,6,5,0,0,5205,1,11,44,4,3,3,3,4,3,Travel_Rarely,No,1,4,0
EMP004410,32,Female,Divorced,3,Other,R&D,Laboratory Technician,2,5,0,0,0,5845,1,14,1,4,2,4,3,3,3,Travel_Rarely,Yes,0,3,0
EMP004411,37,Male,Single,2,Medical,R&D,Research Director,2,19,6,2,0,7850,0,15,24,1,2,3,4,4,3,Travel_Rarely,No,2,2,0
EMP004412,33,Female,Married,5,Life Sciences,IT,Software Engineer,1,12,2,0,0,5826,0,8,6,3,2,4,4,4,2,Travel_Rarely,No,0,1,0
EMP004413,25,Female,Married,4,Technical Degree,IT,Data Scientist,3,1,1,0,0,9275,1,13,25,2,1,3,4,3,3,Travel_Rarely,Yes,0,4,0
EMP004414,23,Male,Single,3,Life Sciences,R&D,Laboratory Technician,1,5,1,1,1,4165,0,11,11,2,2,2,4,4,1,Travel_Rarely,No,2,2,0
EMP004415,34,Female,Married,3,Medical,IT,Software Engineer,2,9,0,0,0,6326,0,8,9,4,3,2,4,1,1,Travel_Frequently,Yes,1,2,0
EMP004416,35,Male,Married,3,Other,R&D,Research Director,3,4,0,0,0,9881,1,12,14,2,2,2,4,2,5,Travel_Rarely,Yes,4,4,0
EMP004417,29,Female,Single,5,Marketing,HR,Human Resources,3,2,2,2,0,8281,2,11,11,1,3,1,2,3,5,Non-Travel,Yes,0,3,0
EMP004418,22,Male,Single,2,Life Sciences,Operations,Operations Manager,1,1,1,0,1,2841,0,11,4,2,1,2,4,4,3,Travel_Rarely,No,0,1,0
EMP004419,26,Female,Divorced,4,Medical,R&D,Research Scientist,3,1,0,0,0,7878,1,15,5,3,2,3,1,3,3,Non-Travel,Yes,0,1,1
EMP004420,32,Female,Married,1,Marketing,Operations,Operations Specialist,2,2,1,0,0,5335,1,12,2,2,3,1,3,3,1,Non-Travel,No,9,2,0
EMP004421,22,Male,Married,5,Medical,IT,Data Scientist,2,3,0,0,0,5904,0,11,6,2,3,2,1,3,2,Travel_Rarely,Yes,2,4,0
EMP004422,31,Female,Married,3,Technical Degree,Sales,Sales Representative,2,4,3,0,3,6669,0,13,15,3,2,3,2,3,3,Travel_Rarely,No,2,2,0
EMP004423,24,Female,Single,3,Technical Degree,IT,Data Scientist,1,1,1,1,1,2422,0,16,5,3,3,2,3,4,3,Travel_Rarely,No,0,3,0
EMP004424,24,Female,Married,1,Medical,Sales,Sales Representative,1,2,2,0,0,4190,1,6,3,1,2,2,1,3,2,Travel_Rarely,No,0,1,0
EMP004425,27,Male,Single,4,Human Resources,R&D,Manager,3,0,0,0,0,8223,1,12,5,3,4,4,1,3,2,Travel_Rarely,Yes,0,3,0
EMP004426,37,Male,Married,3,Other,HR,Human Resources,2,0,0,0,0,5235,0,7,8,3,2,3,3,1,2,Travel_Rarely,No,5,1,0
EMP004427,33,Female,Married,4,Life Sciences,Marketing,Marketing Manager,2,11,0,0,0,7548,1,21,13,2,3,2,1,3,5,Travel_Frequently,Yes,0,3,0
EMP004428,31,Male,Married,3,Life Sciences,Sales,Sales Executive,2,0,0,0,0,5160,0,9,11,4,4,3,2,2,3,Non-Travel,No,2,3,0
EMP004429,48,Female,Single,2,Medical,Marketing,Marketing Manager,4,0,0,0,0,13242,2,20,11,2,3,3,4,4,1,Travel_Rarely,No,1,2,0
EMP004430,36,Male,Married,3,Life Sciences,Operations,Operations Manager,3,1,0,0,0,11902,1,16,12,4,4,4,2,4,2,Travel_Rarely,No,0,4,0
EMP004431,27,Male,Single,4,Medical,Sales,Sales Representative,2,6,2,0,0,7606,0,6,11,4,3,2,2,3,3,Travel_Rarely,Yes,0,3,0
EMP004432,26,Female,Married,3,Medical,Marketing,Marketing Specialist,1,5,0,0,0,3945,1,15,3,3,2,3,4,4,4,Non-Travel,Yes,4,4,0
EMP004433,34,Female,Divorced,3,Life Sciences,R&D,Laboratory Technician,2,5,3,3,0,7297,0,12,5,3,1,4,1,3,1,Non-Travel,No,6,2,0
EMP004434,31,Female,Divorced,4,Life Sciences,Sales,Manager,2,4,4,3,0,6344,0,17,3,3,2,3,4,2,2,Non-Travel,Yes,0,3,0
EMP004435,21,Female,Single,3,Life Sciences,Operations,Operations Manager,1,1,0,0,0,2660,0,16,7,4,1,3,1,3,3,Non-Travel,No,1,2,1
EMP004436,23,Female,Single,2,Life Sciences,R&D,Research Scientist,1,2,0,0,0,2842,0,17,16,2,2,3,2,3,2,Travel_Frequently,No,0,2,0
EMP004437,21,Male,Single,2,Medical,HR,Human Resources,1,3,3,0,3,3574,0,10,7,3,1,2,3,2,2,Non-Travel,No,0,3,0
EMP004438,22,Female,Single,2,Medical,HR,Manager,1,4,0,0,0,4316,0,12,13,3,3,3,2,3,5,Travel_Rarely,Yes,0,1,0
EMP004439,24,Female,Married,4,Other,Sales,Sales Representative,1,1,1,0,0,3227,1,18,32,3,1,4,4,2,2,Travel_Rarely,No,3,1,0
EMP004440,27,Female,Married,3,Life Sciences,IT,Software Engineer,2,6,2,1,0,7050,0,9,15,3,4,3,4,2,1,Travel_Frequently,No,7,1,0
EMP004441,25,Male,Single,3,Other,Sales,Manager,2,1,1,0,0,5898,1,16,16,2,4,3,2,4,5,Non-Travel,No,1,4,0
EMP004442,25,Female,Single,4,Life Sciences,Sales,Sales Executive,3,5,0,0,0,9567,2,9,11,4,1,3,1,3,6,Travel_Frequently,No,0,4,0
EMP004443,31,Male,Single,3,Marketing,Operations,Operations Manager,3,3,1,0,1,8322,2,14,4,4,3,3,4,4,2,Travel_Rarely,Yes,2,1,0
EMP004444,27,Male,Single,4,Life Sciences,Operations,Operations Manager,2,4,3,0,1,5438,1,11,6,2,2,2,4,1,1,Travel_Rarely,No,1,1,0
EMP004445,38,Male,Married,2,Technical Degree,R&D,Research Director,3,2,0,0,0,7939,0,12,12,3,3,3,3,3,3,Non-Travel,No,2,4,0
EMP004446,33,Male,Married,4,Life Sciences,Sales,Sales Representative,2,2,0,0,0,5972,0,17,3,2,4,3,4,3,1,Travel_Rarely,Yes,3,1,0
EMP004447,31,Male,Married,4,Human Resources,R&D,Research Director,2,10,0,0,0,7073,0,11,7,4,4,2,1,4,1,Travel_Rarely,Yes,0,2,0
EMP004448,34,Female,Married,4,Life Sciences,Marketing,Marketing Specialist,1,3,2,0,0,3619,1,13,40,4,3,1,4,4,2,Travel_Rarely,No,0,3,0
EMP004449,22,Female,Single,5,Life Sciences,Sales,Sales Executive,1,4,4,0,4,3497,1,16,8,3,2,4,3,3,3,Travel_Frequently,No,1,4,0
EMP004450,32,Male,Single,4,Medical,Sales,Manager,2,2,0,0,0,6257,1,10,3,2,4,4,2,3,2,Travel_Rarely,No,2,4,0
EMP004451,24,Female,Single,4,Technical Degree,Marketing,Marketing Specialist,1,6,0,0,0,4574,0,10,12,3,1,4,3,4,4,Non-Travel,Yes,1,2,0
EMP004452,37,Male,Married,3,Human Resources,R&D,Laboratory Technician,2,1,0,0,0,7263,1,10,24,1,3,3,2,3,2,Travel_Rarely,Yes,1,4,0
EMP004453,29,Male,Married,3,Medical,Sales,Sales Representative,1,11,1,1,1,5264,0,11,16,3,3,3,3,3,1,Non-Travel,No,5,4,1
EMP004454,24,Male,Single,5,Technical Degree,Sales,Sales Executive,1,6,2,1,2,4980,0,16,9,4,3,1,3,4,1,Travel_Frequently,No,5,4,0
EMP004455,39,Female,Single,5,Technical Degree,Marketing,Marketing Specialist,3,11,0,0,0,9767,1,9,7,2,3,2,4,4,2,Travel_Rarely,Yes,2,1,0
EMP004456,32,Male,Married,3,Marketing,R&D,Research Scientist,1,2,2,2,0,2744,0,10,8,2,4,4,3,2,5,Non-Travel,No,1,4,0
EMP004457,26,Male,Single,3,Technical Degree,Sales,Sales Executive,3,1,1,1,1,7238,1,13,13,3,2,2,3,3,1,Travel_Rarely,No,0,2,0
EMP004458,40,Male,Single,5,Life Sciences,Marketing,Marketing Manager,3,1,1,1,1,9184,1,10,2,4,2,2,1,3,2,Travel_Rarely,No,0,4,1
EMP004459,41,Female,Married,3,Medical,IT,Manager,3,10,0,0,0,8477,0,9,11,1,3,1,4,4,0,Travel_Rarely,No,5,4,0
